record_id,customer_name,customer_email,order_date,product,amount,region,status
1968,Suzanne Hale,jhorton@example.com,08-29-2024,move,4230.55,EMEA,
1969,Erik Stafford,murphybrianna@example.com,19/02/2026,appear,2199.02,,cancelled
1970,Louis Bowen,brianmcdaniel@example.com,09-17-2026,employee,703.36,,complete
1971,Jane Neal,daniel71@example.com,2025-10-10,assume,2504.0,APAC,COMPLETE
1972,Kyle Mullins,uclark@example.org,16/12/2024,security,2101.55,APAC,Pending
1973,Ariel Riley,nathan06@example.com,10-01-2023,ago,1637.14,US,cancelled
1974,Marisa Turner,kennethmata@example.com,06/04/2024,finally,776.92,United States,cancelled
1975,Yvonne Fleming,kristen89@example.com,07-Jan-2025,item,4901.06,us,Pending
1976,Richard Baker,wilkinssarah@example.com,30-Dec-2024,himself,949.81,US,COMPLETE
1977,Jeremy Medina Jr.,tpatton@example.com,15-Aug-2026,dark,3198.63,United States,Complete
1978,Renee Johnson,johncasey@example.com,2026-02-14,type,3377.68,us,Complete
1979,Carlos Schultz,srogers@example.org,19-Jan-2024,project,143.92,us,Complete
1980,Lee Perez,smithsarah@example.com,03-16-2024,culture,1037.4,United States,
1981,Christian White,epatterson@example.net,2025-09-11,foreign,2278.77,United States,cancelled
1982,Phillip Austin,fjohnson@example.org,26/07/2024,black,1640.59,EMEA,Pending
1983,Thomas Christian,amanda86@example.org,2023-09-29,west,654.4,EMEA,Pending
1984,Alexis Wells,folson@example.net,2024-02-10,two,1951.07,,complete
1985,Kenneth Khan,scott04@example.com,17/02/2024,serious,1555.69,,
1986,Dennis Martin,ujones@example.org,26-Jun-2026,argue,802.32,emea,COMPLETE
1987,David Moss,bpeterson@example.com,25/10/2025,show,2517.35,APAC,Pending
1988,Paul Williams,terri25@example.com,27/07/2026,continue,47.14,us,Pending
1989,Caleb Grant,wesleyjohns@example.com,12-Feb-2026,executive,3028.19,us,cancelled
1990,Michael Patterson,denise47@example.com,11-Dec-2025,true,2306.42,emea,Complete
1991,Spencer Rodriguez,ericmarquez@example.com,2024-07-31,note,1446.68,EMEA,COMPLETE
1992,Nancy Rowland,hayesrachel@example.com,01-07-2026,eight,1961.54,,complete
1993,Maria Gregory,tracyjohnson@example.net,05/05/2025,reveal,906.09,emea,
1994,Benjamin Wells,penabruce@example.org,18-Jul-2025,impact,1929.48,APAC,complete
1995,Samantha Scott,arthurlynch@example.org,2024-09-13,offer,1973.82,US,complete
1996,Brianna Hanson,markperez@example.com,10-05-2023,toward,4413.95,emea,COMPLETE
1997,Melissa Walters,robertsonjennifer@example.com,2025-01-17,mouth,3493.24,APAC,complete
1998,Taylor Kirby,vanessa44@example.com,23-Jun-2026,here,4962.02,emea,Complete
1999,Jeffrey Petersen,lorikoch@example.net,2023-12-04,player,3779.43,emea,COMPLETE
839,Marissa Terry,trowe@example.org,2023-11-02,good,2375.75,us,
923,Beverly Harris,qmeyers@example.com,03-15-2024,paper,1782.14,APAC,COMPLETE
337,Tony Taylor,moorefrank@example.com,01-Sep-2024,camera,1427.89,APAC,
517,Sheena Davidson,robert99@example.com,2026-04-10,away,170.76,APAC,Pending
424,Alicia Powell,hawkinsaaron@example.org,2026-02-06,present,2495.21,APAC,cancelled
1036,Jessica Jensen,linomar@example.net,23/08/2024,property,1104.63,EMEA,cancelled
91,Jose Travis,mgutierrez@example.net,23/10/2024,something,1122.39,APAC,complete
946,Jill Wiley MD,dawn08@example.com,09-02-2025,fight,740.68,US,
54,Joanna Walton,katie87@example.net,2024-06-11,less,3264.2,emea,Complete
149,Rebecca Vargas,william47@example.com,03-Nov-2023,home,4804.33,APAC,Pending
1308,Samuel Miller,browndana@example.org,01/09/2024,toward,66.37,us,
1422,Mario Stout,christy00@example.com,2023-10-24,many,1920.17,United States,Complete
1383,Philip Woods,herrerakimberly@example.com,02-04-2026,baby,574.69,EMEA,
1535,Tamara Miller,michelle10@example.org,22-Feb-2026,both,1793.39,United States,Complete
945,Jonathan Harris,charris@example.org,07-01-2026,piece,3753.42,us,COMPLETE
780,Martin Smith,courtneyedwards@example.org,2024-01-22,enjoy,1197.6,United States,complete
703,Alison Lopez,wigginsjesse@example.net,08-29-2025,its,843.15,us,
1527,Theresa Knight,vanessa51@example.org,2024-02-17,first,3331.11,United States,complete
817,Brittany Henderson,martinelijah@example.net,23-Jan-2025,memory,2864.4,EMEA,Complete
1752,Mark Smith,james23@example.net,11-Nov-2023,country,4345.21,APAC,cancelled
398,Jennifer Pitts,derrickgonzalez@example.com,09-08-2026,walk,3251.31,us,Complete
812,Michael Hanson,matthew23@example.org,2023-12-17,PM,444.27,emea,Pending
77,Tony Little,agarcia@example.net,07-30-2024,measure,2531.99,United States,Complete
21,Jason Shields,nuneztracey@example.org,28/11/2023,should,3280.64,EMEA,
513,Elizabeth Hart,rosshannah@example.org,16/05/2024,environmental,3642.01,us,Complete
234,Jeff Graves,michaelcesar@example.com,27-Oct-2023,issue,3454.66,EMEA,COMPLETE
1452,Rebecca Finley,wilsonkathryn@example.com,19-Jun-2025,security,1627.93,APAC,cancelled
1878,Joseph Jensen,twillis@example.com,02-27-2024,to,1939.89,,
279,James Hunter,ystephens@example.com,30-Oct-2025,task,2532.7,EMEA,Complete
669,Cynthia Price PhD,victor70@example.org,28/09/2024,green,268.42,APAC,COMPLETE
1372,Joseph Johnson,anna44@example.net,14-Mar-2024,protect,2181.6,us,
1533,Andrew Powers,zrogers@example.net,2026-04-15,step,3660.89,US,complete
950,Christine Romero,thardy@example.org,11-21-2025,election,3467.75,US,Pending
992,Virginia Hernandez,kshelton@example.org,06/01/2024,matter,928.12,emea,COMPLETE
944,Alexis Smith,parkerjoann@example.org,02-Aug-2025,as,735.18,APAC,Complete
139,Jose Reed,campbellerika@example.com,2025-04-22,foot,4748.56,us,Complete
169,Eric Williams,nfowler@example.com,30/11/2023,think,1378.81,US,cancelled
1123,Renee Gray,donna41@example.org,2025-08-10,pull,1060.75,EMEA,Complete
1345,Margaret Macias,uhunt@example.org,2024-09-27,public,2283.37,APAC,
496,Michael Calhoun,jessica89@example.com,07-Oct-2024,team,3741.2,emea,COMPLETE
1461,Kristina Sherman,raymonddominguez@example.org,03/01/2024,seek,1038.74,APAC,COMPLETE
1945,David Nichols,katherinehayes@example.com,2025-04-17,sing,845.49,EMEA,
896,Dr. Robert Aguirre,lharris@example.org,24/10/2024,back,3320.14,us,COMPLETE
287,Jennifer Mclaughlin,shannonjordan@example.org,2025-11-03,describe,2059.94,,
964,Raymond Butler,upena@example.com,28-Mar-2024,house,2719.97,EMEA,Complete
1680,John Cuevas,zchapman@example.com,2026-04-10,few,563.03,us,cancelled
571,Joshua Christensen,jdean@example.net,27/10/2025,affect,3954.59,APAC,
1723,Shawn Davis,joseph02@example.org,04-Jan-2024,you,2275.74,United States,cancelled
330,Erin Tran,woodkelly@example.com,12-11-2025,eight,3028.98,emea,complete
349,Robert Ruiz,katie32@example.org,20/06/2024,effect,4848.25,emea,COMPLETE
1717,Robert Hartman,john86@example.com,04/11/2023,both,3752.18,,COMPLETE
36,Kimberly Davenport,russellwilliams@example.com,2026-06-04,style,1211.95,emea,Complete
1243,John Hall,ihall@example.net,06-17-2024,where,1783.34,United States,complete
205,Holly Thomas,cporter@example.org,2024-02-20,goal,1131.26,,Complete
362,Heather Bennett,kkramer@example.net,01-Jan-2026,down,3483.4,us,
602,Olivia Bridges,carterdennis@example.net,21/04/2026,girl,3579.03,,Pending
254,Catherine Preston,warrenmary@example.org,2026-07-24,relate,707.49,US,COMPLETE
1094,Manuel Becker,nrichardson@example.com,05-Nov-2024,rest,1118.24,emea,complete
1518,Teresa Reynolds,njohnson@example.com,06-05-2025,consider,2064.34,United States,
800,Ashley Morris,millermariah@example.net,01-Mar-2025,production,932.56,EMEA,COMPLETE
344,Christopher Berry,ycrawford@example.net,02-Jan-2025,health,968.11,us,complete
158,Daniel Meza,ilee@example.org,2023-12-16,three,2587.97,us,Complete
1375,Sheila Black,kmontgomery@example.com,28/08/2025,people,67.9,APAC,Complete
1563,Chloe Lindsey,john66@example.net,2026-03-08,activity,2574.19,,
22,Scott Wright,amandataylor@example.org,24/07/2024,enjoy,1331.75,us,
1387,Mr. Matthew Baker,matthewbyrd@example.net,08-26-2024,less,3069.07,United States,cancelled
559,James Hardin,cummingslaura@example.org,03-11-2025,way,1343.95,EMEA,Complete
314,Angelica Garcia,lawrencepatrick@example.com,01-Sep-2024,challenge,4161.81,United States,Complete
902,Vanessa Sanchez,hinesbrenda@example.net,10-Aug-2024,church,4557.02,EMEA,cancelled
733,Matthew Watkins,qwilson@example.org,04-Dec-2023,region,612.48,United States,complete
364,Nicholas Payne,morgantricia@example.com,03/11/2025,lawyer,4176.47,emea,
443,Barbara Williams,angela22@example.net,2026-04-07,accept,652.03,US,Pending
1463,Ryan Doyle,christina15@example.org,2025-01-20,amount,2985.4,APAC,Pending
70,Laura Barnett,anthony52@example.com,12/05/2024,subject,2534.36,us,COMPLETE
1828,Tara Jones,andrew88@example.com,12-05-2023,day,1523.27,EMEA,Complete
1382,Donald Paul,escobardavid@example.com,2023-11-28,drive,4891.38,emea,Pending
1090,Cynthia Shea,rubioashley@example.com,01-07-2024,administration,788.42,US,Complete
442,Kimberly Morrison,kellythompson@example.net,13-Dec-2023,consumer,3824.38,United States,cancelled
905,Mr. Frank Brooks DDS,lwells@example.com,22-Aug-2025,street,4602.79,US,Pending
1426,Tina Barnett,woodskaitlyn@example.net,04-25-2024,discuss,525.4,US,Complete
97,Juan Daniels,mcantu@example.net,10/06/2024,identify,1281.07,APAC,Pending
1713,Melissa Cherry,marypeck@example.com,25-May-2025,lot,2187.79,EMEA,Complete
1300,James Schroeder,hkelly@example.com,26/04/2025,use,3064.15,US,cancelled
1661,Craig Smith,whampton@example.org,28/01/2025,performance,729.95,us,complete
1070,Danielle Barnes,fryan@example.net,02/05/2025,drug,3278.55,us,Complete
1312,Carrie Francis,collinsann@example.org,01/10/2024,out,978.14,,COMPLETE
1356,Travis Martinez,hrobinson@example.net,05-Aug-2024,treatment,2840.38,United States,cancelled
1467,Nicole Mann,linda46@example.com,26/10/2024,wish,2326.44,APAC,
1351,Samantha Matthews,amber78@example.org,02/10/2024,front,2544.67,EMEA,
1837,Joshua Navarro,rmueller@example.net,14-Jan-2025,son,1171.78,EMEA,COMPLETE
210,Brittany Becker,armstrongjackie@example.org,2023-10-13,former,1388.47,,Pending
799,Megan Clay,mitchelltina@example.org,28-Nov-2024,performance,2360.01,APAC,COMPLETE
1413,Steven Gonzales,vjohnson@example.net,2024-05-08,appear,2062.13,emea,Complete
631,Linda Wilkins,troy01@example.org,06/03/2026,very,2438.48,emea,
909,James White,josephjones@example.org,08-10-2024,more,3321.92,APAC,Pending
107,Tony Huerta,danielle64@example.com,2026-04-06,decide,1426.09,APAC,
1225,Brian Hughes,michele87@example.com,2025-06-11,out,3850.71,us,COMPLETE
9,Patrick Ryan,zhurst@example.com,05-20-2024,certainly,4037.57,APAC,Pending
99,Marissa Hernandez,martineztammy@example.com,05-03-2026,two,3320.3,US,
1581,Christine Arroyo,dcortez@example.com,13/07/2025,company,2942.14,us,complete
772,David Lawrence,sferguson@example.org,2024-09-03,land,1689.44,United States,complete
1571,Jennifer Moore,olsenshane@example.org,2026-01-05,trouble,2402.8,United States,
413,Anthony Li,phelpsmichael@example.net,30-Aug-2024,single,3403.74,United States,complete
1902,Stephanie Dillon,maxwelldawn@example.org,24/01/2026,show,4718.3,,cancelled
511,Robin Le,angelachase@example.org,29-Feb-2024,single,410.45,APAC,cancelled
767,Dominic Johnson,donna20@example.net,2025-03-08,again,1665.35,emea,complete
1861,Teresa Rodriguez,bwood@example.net,12/03/2025,everyone,3916.58,us,COMPLETE
488,Lisa Braun,afischer@example.net,2026-01-29,meeting,932.06,us,Pending
409,Ronald Garcia,campbellkristen@example.com,27/04/2024,decision,3063.62,US,Complete
187,Michael Graves,laurahicks@example.org,2026-09-06,structure,837.95,United States,cancelled
32,Aimee Montoya,sarah12@example.com,2024-01-27,both,4353.89,United States,
863,John Russell,ojohnson@example.org,2026-06-20,after,2443.03,APAC,complete
57,Lauren Dominguez,wwoods@example.com,26-Dec-2025,tonight,1333.36,,Pending
29,Christina Moran,josephanderson@example.net,08-16-2024,four,3845.31,United States,Complete
690,William Williams,gquinn@example.org,01-01-2025,indeed,2736.32,us,Pending
393,Norman Aguilar,matthewreeves@example.net,30/04/2025,still,4764.42,us,cancelled
1392,Erika Black,yvaldez@example.com,2026-01-24,exist,3285.04,United States,
1370,John Baker,dawn17@example.net,03-14-2025,election,4329.74,us,Pending
129,Ricky Wilson,russellbeasley@example.com,28/09/2024,long,2446.27,United States,Pending
451,Michael Ayala,nhouston@example.net,2026-03-19,unit,4899.69,emea,COMPLETE
1963,Caleb Davis,debra34@example.com,23-Oct-2023,our,4729.62,,cancelled
1806,Regina Mitchell,savannahespinoza@example.com,09-14-2026,pass,1956.07,APAC,
197,John Peterson,larryhiggins@example.net,09-Sep-2026,hair,3471.43,United States,
1632,David George,isaac75@example.org,25/11/2024,series,1686.48,emea,
1710,James Lopez,jessica91@example.org,18-Mar-2024,guess,3820.74,us,cancelled
1700,Tammy Davenport,shannonevans@example.net,13-Apr-2026,technology,3683.16,United States,Complete
1360,John Jackson,reyesdenise@example.com,2024-12-15,provide,2995.31,APAC,cancelled
343,Matthew Lamb,steinmaria@example.com,2024-02-04,year,1819.36,us,complete
1482,Vanessa Davis,carolberry@example.com,2025-11-05,until,4259.74,EMEA,Pending
342,Michael Pace,aguilarjonathan@example.org,2023-10-16,attention,3233.66,EMEA,cancelled
90,Robin Pierce,qmiller@example.com,28/01/2024,spring,4084.77,EMEA,COMPLETE
851,Steven Small,isaacsingh@example.org,04/02/2024,happy,1722.4,APAC,complete
1049,Michael Arnold,jeffreyferguson@example.com,04/11/2023,choose,4551.33,US,COMPLETE
220,Erica Brewer,pearsonjesse@example.net,23/11/2025,write,383.39,,COMPLETE
1670,Andrew Smith,jameshudson@example.com,02-15-2026,use,1511.43,,complete
660,Janet Cook,scottlisa@example.org,17-Jan-2025,million,3177.85,APAC,COMPLETE
1151,Pam Palmer,kathleen47@example.net,09-Mar-2024,mother,3487.7,US,COMPLETE
1283,Mark Miller,jaredmcmahon@example.net,22/06/2024,chance,819.0,us,complete
388,Lee Hahn,rodney65@example.com,06-25-2024,man,3307.99,United States,Pending
1279,Franklin Hunt,turnerstephen@example.org,08/07/2024,reality,3594.69,US,Complete
1913,Renee Lewis,david97@example.org,2026-01-20,drop,2968.5,,complete
1109,Belinda Porter,wgutierrez@example.com,2026-03-18,last,1998.03,APAC,complete
809,Jeffrey Carroll,lowerywilliam@example.net,31/12/2024,between,4861.1,,complete
1922,Robert Murray,rodriguezangela@example.org,2026-02-12,my,1714.34,APAC,Pending
876,Jonathan Jackson,donnaknight@example.net,2025-07-14,continue,1149.81,APAC,complete
247,Laurie Powers,timothybooth@example.com,20/08/2024,when,4302.1,APAC,
475,David Robertson,jason22@example.com,13/07/2025,technology,3782.0,United States,COMPLETE
437,Kelly Johnson,brianbrown@example.com,2025-12-23,college,262.2,EMEA,cancelled
216,Andrew Moses,reedscott@example.com,12-20-2025,difficult,3726.08,APAC,Pending
730,Gregory Vazquez,lisapreston@example.net,04-18-2025,guess,1597.11,United States,complete
